student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S6152,20,Female,1.7,2.3,5.0,Yes,94.5,3.8,Poor,8,Bachelor,Good,7,Yes,36.7
S6153,24,Female,3.7,0.5,1.2,Yes,96.3,4.1,Fair,0,Bachelor,Good,6,Yes,57.0
S6154,23,Male,2.8,4.3,1.4,Yes,64.4,6.2,Good,9,High School,Average,7,No,79.0
S6155,23,Male,1.1,2.1,3.9,Yes,74.2,4.6,Poor,9,High School,Poor,9,Yes,45.5
S6156,21,Female,1.6,4.7,0.6,Yes,71.8,5.3,Fair,7,High School,Good,10,No,64.8
S6157,22,Other,5.9,3.0,4.6,No,90.5,3.8,Fair,5,Bachelor,Good,1,Yes,23.7
S6158,22,Female,6.7,1.1,4.3,Yes,77.3,9.5,Good,0,None,Poor,4,No,86.8
S6159,23,Other,1.6,3.0,2.7,Yes,62.3,5.5,Poor,9,Master,Average,8,No,24.3
S6160,21,Other,2.4,6.4,4.9,Yes,93.8,4.6,Fair,10,Master,Good,9,No,24.5
S6161,18,Female,6.0,2.2,1.2,No,58.9,7.8,Fair,5,Bachelor,Good,8,Yes,47.0
S6162,22,Other,7.7,0.1,4.4,Yes,90.5,3.8,Good,5,High School,Average,7,Yes,83.3
S6163,20,Male,1.9,4.5,0.5,No,70.4,7.9,Good,6,Bachelor,Poor,4,Yes,65.1
S6164,24,Other,2.8,2.5,1.4,No,98.4,5.6,Poor,9,None,Poor,8,Yes,80.9
S6165,18,Male,3.3,0.4,3.4,Yes,66.4,6.9,Fair,0,Bachelor,Poor,8,No,76.3
S6166,24,Female,2.8,0.3,4.3,No,56.9,5.5,Good,7,High School,Average,9,No,37.9
S6167,21,Female,1.7,2.6,4.7,Yes,72.5,6.0,Poor,4,High School,Good,7,No,39.1
S6168,21,Male,7.8,0.5,2.2,No,63.6,3.6,Fair,4,Bachelor,Good,7,No,77.3
S6169,19,Male,8.3,5.8,0.2,Yes,58.4,4.8,Good,5,High School,Average,3,No,95.7
S6170,18,Male,5.4,4.2,4.4,No,88.8,9.6,Poor,0,None,Poor,2,No,27.0
S6171,22,Female,2.8,6.4,2.8,No,96.3,7.9,Good,8,Bachelor,Poor,6,No,52.9
S6172,17,Other,4.8,1.0,1.9,Yes,82.5,9.0,Fair,10,Bachelor,Average,7,No,53.7
S6173,19,Male,5.8,4.1,2.4,Yes,63.1,5.5,Poor,10,Master,Good,9,No,75.1
S6174,24,Female,0.1,2.4,2.2,No,77.4,4.0,Poor,9,Bachelor,Poor,6,No,86.0
S6175,22,Other,7.3,3.2,4.1,No,63.1,9.0,Good,9,Master,Poor,1,No,19.5
S6176,23,Other,6.8,3.9,4.7,Yes,59.5,8.0,Fair,7,None,Good,4,No,74.0
S6177,21,Female,0.5,1.5,0.6,No,63.7,6.8,Good,10,Master,Average,2,Yes,70.8
S6178,18,Female,6.2,4.4,2.3,No,57.9,7.2,Fair,5,None,Average,4,Yes,56.6
S6179,24,Female,0.7,0.6,3.9,No,78.7,9.4,Good,3,High School,Good,1,No,78.0
S6180,22,Female,5.3,4.5,3.5,Yes,78.2,6.5,Poor,6,Bachelor,Average,5,Yes,39.4
S6181,24,Female,2.4,0.5,0.7,No,82.0,8.7,Fair,4,Master,Average,9,No,45.6
S6182,23,Male,7.8,4.6,1.4,No,83.7,4.0,Poor,3,High School,Average,4,Yes,22.0
S6183,23,Male,1.1,2.6,1.9,No,62.5,8.3,Fair,3,Bachelor,Average,7,No,53.8
S6184,19,Other,7.5,3.2,0.7,Yes,72.7,8.0,Good,1,Master,Average,1,No,58.7
S6185,20,Female,3.4,3.0,2.5,No,86.2,9.9,Fair,4,Master,Average,2,No,83.9
S6186,23,Female,0.5,2.1,3.0,No,95.9,6.9,Poor,4,High School,Average,5,No,60.8
S6187,21,Male,3.5,3.2,3.1,Yes,94.3,5.5,Poor,9,Bachelor,Poor,5,No,57.5
S6188,22,Male,2.7,0.1,2.5,No,91.5,6.7,Fair,1,High School,Average,9,Yes,49.1
S6189,22,Other,4.5,1.7,3.2,No,90.5,9.2,Good,7,High School,Poor,2,No,31.8
S6190,22,Other,2.7,3.8,0.8,No,74.6,3.6,Poor,6,Master,Good,6,No,31.9
S6191,21,Other,4.7,0.4,1.3,Yes,71.6,7.7,Poor,9,Master,Average,6,No,77.4
S6192,18,Female,3.2,5.9,5.3,Yes,91.2,5.2,Fair,1,Bachelor,Good,3,Yes,92.9
S6193,23,Other,1.6,5.9,4.9,Yes,85.3,6.5,Good,1,None,Average,9,Yes,84.3
S6194,21,Female,5.5,3.4,0.6,Yes,82.0,7.6,Good,0,None,Poor,4,Yes,54.4
S6195,24,Other,6.7,6.4,3.7,Yes,92.8,5.6,Poor,4,High School,Average,2,No,79.8
S6196,20,Female,8.1,0.6,1.5,Yes,97.9,6.0,Fair,0,None,Average,8,Yes,91.1
S6197,18,Female,5.0,5.1,0.4,Yes,85.2,7.5,Good,0,High School,Poor,4,No,75.0
S6198,21,Other,1.9,2.6,4.2,Yes,80.7,5.6,Good,8,None,Good,9,No,97.1
S6199,23,Female,1.6,3.8,1.5,No,76.6,5.9,Fair,2,Master,Poor,6,Yes,96.1
S6200,24,Male,4.3,0.1,0.1,No,78.8,7.4,Poor,6,Master,Poor,5,Yes,98.6
S6201,24,Female,1.7,1.3,1.0,No,78.8,5.6,Poor,10,Master,Average,10,No,70.2
S6202,23,Male,0.1,2.8,3.7,Yes,96.4,6.6,Fair,3,None,Good,7,No,79.7
S6203,18,Other,6.1,6.3,0.5,No,57.0,5.7,Poor,9,None,Average,6,No,45.4
S6204,17,Female,3.7,2.9,1.5,Yes,86.7,6.5,Poor,10,Master,Good,9,Yes,84.5
S6205,24,Other,1.6,0.6,4.8,No,66.6,7.3,Fair,10,Bachelor,Poor,5,No,72.8
S6206,18,Female,0.8,4.6,3.9,No,99.4,5.8,Fair,2,None,Poor,10,Yes,58.2
S6207,20,Female,6.0,3.6,5.2,No,92.2,8.9,Good,7,None,Good,3,Yes,31.6
S6208,24,Other,1.8,5.7,3.6,Yes,84.3,6.4,Good,8,Bachelor,Good,3,No,87.9
S6209,21,Other,7.7,3.8,0.8,Yes,99.2,5.8,Poor,10,Master,Average,6,Yes,22.8
S6210,21,Other,1.1,3.6,4.1,Yes,74.3,9.9,Good,0,Bachelor,Average,5,Yes,71.7
S6211,19,Male,1.8,1.9,3.0,Yes,79.9,7.6,Poor,10,Bachelor,Poor,5,Yes,38.2
S6212,21,Other,3.0,0.2,3.2,Yes,79.1,7.8,Good,8,None,Poor,4,Yes,26.0
S6213,20,Male,4.5,1.0,1.4,Yes,96.5,8.4,Fair,8,High School,Average,1,Yes,99.8
S6214,18,Male,7.9,4.0,4.1,No,56.8,4.7,Good,8,Master,Average,6,No,26.8
S6215,20,Male,8.1,0.4,1.1,Yes,63.4,3.7,Fair,1,Bachelor,Poor,10,Yes,36.3
S6216,21,Female,4.2,3.1,3.5,Yes,92.5,7.8,Good,2,High School,Poor,7,No,52.0
S6217,20,Male,5.8,0.2,4.9,No,67.0,7.3,Poor,6,Master,Poor,1,Yes,56.2
S6218,20,Other,3.8,4.7,2.9,No,99.7,4.3,Poor,3,High School,Average,3,Yes,80.0
S6219,24,Male,5.6,0.8,2.5,No,87.7,7.7,Good,1,None,Poor,2,Yes,58.9
S6220,17,Other,6.2,0.0,2.8,Yes,67.0,9.1,Poor,3,None,Poor,4,Yes,63.9
S6221,22,Other,5.8,5.4,3.3,No,76.1,8.7,Fair,9,High School,Average,4,No,66.0
S6222,19,Other,5.8,6.2,2.7,Yes,68.8,4.6,Poor,1,High School,Good,8,Yes,50.1
S6223,18,Female,6.7,0.6,1.7,No,96.0,9.1,Fair,1,Bachelor,Poor,3,Yes,87.7
S6224,19,Other,3.0,4.6,4.9,Yes,98.2,8.4,Poor,1,Bachelor,Poor,7,Yes,99.1
S6225,18,Male,2.3,1.4,1.3,Yes,57.6,7.6,Poor,9,None,Average,3,Yes,22.8
S6226,21,Male,0.7,1.4,2.8,Yes,67.9,4.2,Poor,2,None,Average,10,Yes,31.2
S6227,23,Other,4.9,6.2,1.1,Yes,71.1,8.9,Good,9,None,Good,4,Yes,35.2
S6228,17,Female,3.9,6.2,1.4,No,73.5,5.4,Fair,9,None,Poor,5,No,99.2
S6229,17,Female,1.7,6.1,0.9,Yes,97.4,9.8,Good,0,None,Average,2,No,61.1
S6230,24,Female,1.9,5.1,1.0,No,65.4,6.7,Good,2,Bachelor,Good,7,No,43.0
S6231,23,Other,7.4,2.3,3.1,No,92.4,9.6,Fair,9,Master,Average,8,Yes,68.1
S6232,18,Female,7.1,2.8,3.9,No,58.4,7.5,Poor,0,High School,Good,8,Yes,75.4
S6233,23,Male,4.4,1.8,1.3,Yes,88.3,5.5,Fair,9,None,Average,7,Yes,69.6
S6234,20,Female,4.3,0.7,3.8,Yes,61.6,6.6,Poor,3,None,Good,5,No,47.2
S6235,18,Other,2.1,6.0,0.1,Yes,67.7,7.5,Fair,0,Master,Good,8,No,85.1
S6236,23,Male,5.1,3.2,5.4,Yes,76.2,9.6,Fair,2,Master,Average,6,No,39.7
S6237,24,Female,0.3,6.3,3.6,No,59.0,5.4,Fair,4,Bachelor,Good,4,Yes,44.8
S6238,23,Other,6.2,5.4,0.4,No,74.5,8.9,Fair,9,High School,Average,2,No,85.6
S6239,20,Other,4.7,0.9,4.9,No,70.7,8.7,Good,0,High School,Good,6,Yes,55.8
S6240,20,Male,4.1,2.1,3.6,No,87.4,3.7,Fair,0,Master,Average,2,Yes,80.9
S6241,24,Male,2.6,1.5,5.5,No,99.4,5.8,Good,8,High School,Average,10,No,68.3
S6242,20,Female,7.4,4.4,0.8,Yes,76.9,3.6,Fair,4,Bachelor,Average,4,No,34.9
S6243,24,Female,7.3,5.1,0.8,Yes,83.0,5.7,Good,7,High School,Good,7,Yes,62.9
S6244,18,Female,5.6,2.7,3.3,Yes,85.5,4.4,Fair,2,Bachelor,Poor,7,No,85.3
S6245,17,Male,1.4,0.8,0.4,Yes,67.1,5.0,Poor,1,High School,Poor,7,No,24.0
S6246,20,Male,3.0,5.8,3.3,Yes,57.8,5.9,Good,4,None,Poor,8,No,70.9
S6247,17,Male,4.7,3.0,4.1,No,95.9,6.1,Good,8,Bachelor,Poor,6,No,84.8
S6248,17,Male,0.9,1.2,4.7,No,58.4,5.8,Poor,4,High School,Average,6,No,70.4
S6249,19,Male,4.4,1.0,4.0,No,60.1,3.7,Fair,3,Bachelor,Poor,4,Yes,80.9
S6250,22,Female,1.5,4.8,1.6,No,78.4,8.2,Good,7,Master,Poor,2,Yes,68.2
S6251,21,Female,7.9,3.8,4.7,Yes,72.1,9.0,Good,0,Master,Good,7,No,21.3
S6252,23,Female,1.2,0.6,5.4,Yes,70.3,8.9,Fair,5,Master,Average,6,Yes,70.9
S6253,20,Other,8.1,5.8,4.5,Yes,78.2,7.5,Fair,4,Bachelor,Poor,4,Yes,23.4
S6254,24,Other,2.2,4.2,0.1,No,74.8,5.9,Fair,3,Master,Good,4,No,80.8
S6255,18,Male,1.1,3.7,3.8,No,93.6,4.6,Fair,1,Bachelor,Poor,5,Yes,72.5
S6256,23,Other,6.7,4.8,1.0,No,90.1,5.9,Poor,7,Master,Poor,9,Yes,48.9
S6257,20,Female,1.2,0.2,0.3,Yes,82.3,5.3,Fair,0,Bachelor,Average,4,No,95.0
S6258,21,Male,5.8,6.1,2.5,Yes,68.6,8.2,Good,7,Master,Good,5,No,60.0
S6259,19,Male,6.4,5.8,3.5,No,91.6,3.8,Poor,0,Master,Average,9,Yes,84.1
S6260,23,Female,5.9,2.4,3.2,No,98.8,5.4,Good,1,High School,Poor,6,No,25.1
S6261,22,Female,1.6,0.5,4.4,Yes,95.7,4.0,Poor,1,Master,Poor,9,No,48.5
S6262,24,Female,5.7,5.2,1.7,Yes,90.6,6.8,Good,7,High School,Poor,8,Yes,61.9
S6263,20,Other,1.1,6.2,5.0,No,67.3,4.5,Fair,6,None,Poor,5,No,68.1
S6264,21,Female,3.6,2.0,4.8,Yes,60.1,9.4,Good,1,Master,Good,1,No,73.3
S6265,19,Other,3.0,4.0,3.1,Yes,75.8,4.2,Good,10,High School,Good,7,Yes,96.8
S6266,21,Other,2.5,2.1,4.1,Yes,94.1,4.5,Fair,4,None,Poor,8,No,45.2
S6267,23,Female,2.9,0.4,5.1,Yes,63.4,8.5,Good,1,High School,Poor,9,Yes,87.1
S6268,19,Female,2.4,0.7,2.0,No,86.4,6.4,Poor,6,None,Average,10,No,30.7
S6269,22,Other,6.6,1.9,4.3,Yes,88.0,6.7,Fair,6,None,Good,4,No,24.5
S6270,24,Female,0.9,3.9,3.9,Yes,59.6,3.8,Good,5,None,Average,1,Yes,22.9
S6271,21,Female,6.6,0.5,5.5,No,92.7,9.5,Good,4,None,Average,10,No,25.1
S6272,24,Other,8.2,2.5,1.2,Yes,66.3,5.2,Good,8,None,Poor,6,Yes,47.8
S6273,18,Other,7.2,1.6,4.4,No,66.1,4.6,Fair,10,None,Average,4,No,79.7
S6274,24,Other,1.0,1.9,1.1,No,58.7,7.4,Fair,8,Master,Good,5,Yes,97.1
S6275,17,Male,3.8,2.6,0.3,Yes,89.6,8.5,Fair,5,High School,Poor,6,No,99.3
S6276,24,Other,4.8,6.2,2.7,Yes,89.2,4.6,Fair,2,Master,Poor,4,No,87.9
S6277,17,Male,2.9,0.7,1.7,No,80.9,8.1,Good,2,Bachelor,Good,7,No,39.9
S6278,22,Other,5.6,3.6,1.2,No,67.8,9.1,Poor,7,None,Average,5,Yes,82.8
S6279,22,Male,5.0,0.5,1.5,Yes,75.6,5.0,Poor,4,None,Good,10,No,59.8
S6280,18,Female,1.6,6.0,3.4,No,91.0,9.5,Fair,1,High School,Poor,1,Yes,99.3
S6281,17,Other,5.3,5.8,2.5,Yes,64.5,7.0,Good,7,High School,Poor,1,No,50.5
S6282,17,Female,5.8,4.3,3.4,No,85.1,8.5,Good,0,Bachelor,Good,9,Yes,20.5
S6283,24,Other,8.0,1.5,2.0,Yes,75.8,4.8,Fair,3,Bachelor,Average,1,Yes,26.5
S6284,23,Other,4.5,2.5,4.8,No,59.8,4.7,Good,8,Bachelor,Average,1,Yes,77.2
S6285,19,Female,2.4,1.3,4.7,No,69.0,4.8,Poor,5,None,Average,4,No,91.2
S6286,19,Male,4.1,3.2,2.8,Yes,94.7,7.6,Fair,1,None,Average,4,No,71.8
S6287,20,Other,1.0,2.5,5.0,Yes,76.7,6.6,Fair,9,Bachelor,Poor,7,Yes,70.6
S6288,22,Female,0.3,0.2,0.4,No,69.6,6.0,Fair,4,Bachelor,Good,8,No,86.8
S6289,20,Other,3.1,0.7,3.0,Yes,96.8,9.5,Good,9,Master,Good,3,Yes,97.9
S6290,22,Female,2.4,5.9,3.4,Yes,84.2,5.8,Fair,6,High School,Average,9,Yes,85.2
S6291,21,Female,2.9,4.0,4.7,Yes,67.5,9.9,Poor,6,Master,Poor,7,Yes,74.9
S6292,21,Male,8.5,4.2,4.0,Yes,65.4,3.7,Good,5,High School,Poor,5,Yes,56.3
S6293,24,Male,8.5,0.4,2.9,No,88.5,4.2,Good,0,Master,Good,3,Yes,98.0
S6294,17,Female,8.0,6.3,0.6,Yes,90.9,8.6,Poor,2,None,Average,1,No,20.5
S6295,22,Female,6.8,6.4,0.4,No,96.4,9.9,Good,4,High School,Average,10,No,87.1
S6296,24,Other,8.4,0.9,4.5,No,61.6,9.0,Fair,2,High School,Good,6,Yes,90.2
S6297,23,Female,4.2,2.8,0.8,Yes,62.0,6.2,Good,1,None,Average,9,No,19.5
S6298,17,Male,0.8,2.6,4.5,No,66.6,6.9,Fair,7,Bachelor,Poor,7,No,87.3
S6299,22,Male,5.2,2.5,4.7,Yes,95.3,6.4,Fair,6,None,Average,10,No,27.5
S6300,18,Female,0.3,5.8,4.8,Yes,67.4,6.6,Good,8,Master,Average,8,No,65.5
S6301,23,Male,2.0,3.3,4.6,No,65.0,6.0,Good,7,Bachelor,Good,2,Yes,25.2
S6302,21,Male,6.8,4.7,1.9,Yes,90.3,4.4,Fair,0,Master,Poor,10,No,48.5
S6303,21,Other,6.2,2.3,1.1,Yes,60.1,6.2,Fair,10,Master,Good,5,No,85.6
S6304,23,Male,2.7,2.9,0.9,Yes,84.6,6.3,Fair,10,High School,Poor,3,No,66.3
S6305,17,Female,0.9,4.4,4.0,Yes,78.7,8.7,Fair,5,High School,Average,5,Yes,33.2
S6306,19,Other,3.0,3.3,4.5,Yes,93.4,5.9,Good,0,Bachelor,Poor,5,No,80.0
S6307,23,Other,5.6,5.3,0.9,Yes,89.9,5.8,Fair,7,None,Good,10,Yes,90.3
S6308,19,Other,7.2,4.7,1.1,Yes,92.4,3.5,Fair,9,Master,Average,6,Yes,68.8
S6309,22,Other,4.6,6.3,3.6,No,89.7,7.2,Fair,3,Bachelor,Average,8,No,57.6
S6310,23,Other,5.0,5.9,3.7,Yes,57.7,8.3,Poor,10,None,Good,7,No,74.6
S6311,17,Other,4.1,5.0,0.3,Yes,65.3,4.2,Poor,0,Master,Poor,1,Yes,62.7
S6312,17,Female,3.3,6.2,2.9,No,90.8,3.6,Fair,8,None,Average,9,No,27.4
S6313,19,Female,1.3,1.8,4.7,Yes,74.3,6.7,Poor,6,None,Good,2,Yes,89.2
S6314,22,Male,4.7,0.5,2.9,Yes,82.4,7.4,Poor,7,High School,Good,7,No,95.0
S6315,22,Female,1.7,4.9,4.1,No,60.6,7.2,Fair,2,High School,Average,10,Yes,93.6
S6316,23,Female,0.9,1.2,1.9,No,82.1,6.7,Good,6,Bachelor,Average,10,Yes,72.3
S6317,24,Female,7.2,6.3,3.5,Yes,62.1,7.0,Fair,9,High School,Poor,10,No,26.2
S6318,18,Female,2.7,3.8,5.0,Yes,61.3,7.1,Good,2,Bachelor,Poor,2,No,26.0
S6319,21,Male,8.0,3.7,5.1,No,57.5,8.4,Good,1,High School,Average,5,Yes,61.9
S6320,23,Other,3.8,6.0,2.4,Yes,95.4,5.3,Good,10,None,Poor,4,No,41.3
S6321,18,Male,4.4,6.1,2.8,No,97.5,8.5,Good,9,Bachelor,Poor,3,Yes,56.6
S6322,22,Female,6.9,5.7,3.4,No,58.5,8.1,Fair,8,High School,Good,6,Yes,58.2
S6323,17,Male,4.8,2.4,2.4,Yes,65.1,5.0,Poor,6,Master,Poor,5,No,70.8
S6324,18,Female,1.3,4.1,5.1,No,91.3,7.2,Poor,8,Bachelor,Good,2,Yes,65.4
S6325,21,Male,1.2,4.7,3.0,Yes,67.1,4.7,Good,0,Master,Poor,8,No,99.7
S6326,21,Female,1.7,1.8,1.2,Yes,86.9,5.1,Fair,10,High School,Good,6,Yes,93.0
S6327,17,Other,6.1,2.9,3.3,Yes,72.6,5.1,Poor,10,Master,Poor,1,No,48.0
S6328,17,Other,8.2,3.8,4.7,Yes,74.4,9.2,Poor,5,None,Average,10,No,42.9
S6329,18,Male,2.5,0.6,0.9,Yes,57.9,5.1,Good,8,Master,Poor,8,No,51.6
S6330,21,Other,4.6,3.9,4.3,No,59.1,8.4,Poor,0,High School,Poor,1,Yes,65.0
S6331,19,Male,5.2,1.9,3.3,Yes,95.6,9.5,Poor,10,Master,Good,5,No,26.3
S6332,20,Female,8.0,5.8,2.8,Yes,57.8,7.0,Fair,3,Bachelor,Poor,2,Yes,82.7
S6333,21,Other,6.9,5.1,2.9,Yes,97.5,7.1,Fair,8,None,Good,4,Yes,69.0
S6334,20,Other,2.0,5.3,1.7,No,61.9,7.5,Fair,7,Master,Poor,3,No,55.7
S6335,23,Male,3.5,1.9,0.2,Yes,80.6,9.3,Fair,1,Bachelor,Average,9,No,20.8
S6336,22,Female,5.5,2.7,1.7,No,93.8,6.9,Poor,9,High School,Average,3,Yes,80.5
S6337,23,Female,7.7,6.4,3.6,No,70.3,9.6,Good,4,None,Poor,1,No,60.7
S6338,18,Female,4.2,2.5,0.5,Yes,76.7,9.3,Fair,1,Bachelor,Good,5,No,87.3
S6339,18,Female,2.2,4.5,0.3,Yes,57.6,9.2,Fair,7,High School,Average,8,No,30.8
S6340,22,Male,0.8,2.1,4.6,No,86.1,5.8,Poor,1,High School,Poor,8,No,31.0
S6341,19,Other,7.9,3.2,3.7,No,84.0,6.4,Good,1,Bachelor,Good,8,No,18.9
S6342,20,Other,7.2,5.2,2.1,Yes,90.6,6.6,Poor,2,Bachelor,Good,1,No,44.8
S6343,17,Other,8.2,0.2,0.3,No,81.8,9.8,Fair,9,Master,Average,8,Yes,26.1
S6344,17,Other,5.4,6.0,1.2,No,94.1,8.3,Poor,3,Master,Average,4,Yes,23.6
S6345,18,Male,4.9,6.1,5.2,Yes,97.5,6.2,Poor,6,Bachelor,Good,3,No,37.1
S6346,24,Other,7.6,2.3,1.3,Yes,89.2,4.7,Fair,10,Bachelor,Good,2,No,69.2
S6347,19,Other,1.5,2.5,4.7,No,95.8,5.5,Good,9,Bachelor,Good,3,Yes,62.5
S6348,22,Other,1.0,1.8,2.7,No,88.9,9.8,Good,9,Bachelor,Poor,9,Yes,43.8
S6349,21,Male,5.2,4.8,3.9,Yes,83.6,8.4,Good,5,High School,Average,2,Yes,55.9
S6350,22,Female,2.7,1.5,4.6,Yes,69.6,6.0,Fair,3,High School,Poor,7,No,50.2
S6351,19,Female,4.9,3.6,0.0,Yes,83.7,5.4,Fair,3,Bachelor,Poor,6,Yes,62.6
S6352,21,Male,4.8,1.9,4.7,Yes,97.2,6.1,Fair,8,Bachelor,Average,10,Yes,68.6
S6353,22,Female,8.3,2.4,0.5,Yes,97.1,6.2,Fair,2,None,Average,1,No,73.5
S6354,21,Female,1.4,3.8,4.4,No,82.4,6.5,Fair,3,High School,Average,1,Yes,34.5
S6355,17,Other,7.3,3.9,4.3,Yes,66.8,8.0,Fair,10,None,Poor,1,Yes,22.0
S6356,24,Male,0.2,3.1,1.5,Yes,96.6,5.8,Poor,6,Master,Poor,3,No,67.4
S6357,21,Male,7.0,4.2,2.6,Yes,58.3,6.9,Good,7,None,Good,5,Yes,82.9
S6358,19,Female,0.5,6.1,5.3,Yes,97.9,7.8,Poor,1,None,Poor,8,No,89.7
S6359,24,Female,8.2,6.0,2.0,Yes,90.1,5.5,Fair,8,High School,Average,1,No,29.3
S6360,20,Other,0.8,1.8,0.5,No,75.9,6.9,Fair,10,None,Good,7,Yes,36.9
S6361,23,Male,7.7,0.0,3.1,Yes,75.1,3.6,Good,1,None,Good,4,No,46.7
S6362,24,Other,7.2,4.9,5.2,No,93.9,9.3,Fair,8,Bachelor,Poor,1,Yes,94.7
S6363,22,Female,3.8,3.1,3.8,No,83.7,4.6,Poor,2,High School,Good,3,No,61.3
S6364,19,Other,5.5,3.7,3.1,Yes,91.0,8.8,Fair,0,High School,Average,9,No,76.8
S6365,20,Male,6.2,0.7,3.4,No,70.7,8.5,Poor,5,Master,Average,1,No,69.3
S6366,20,Male,2.4,3.7,2.9,Yes,91.7,5.0,Poor,8,None,Poor,10,Yes,54.7
S6367,18,Other,5.3,2.8,4.1,No,80.7,7.0,Fair,4,None,Average,7,No,48.8
S6368,24,Male,6.8,6.0,3.9,Yes,77.4,6.4,Good,1,Master,Poor,5,Yes,76.1
S6369,18,Female,3.8,3.3,4.3,No,74.6,5.8,Poor,1,High School,Poor,10,Yes,91.0
S6370,23,Male,7.6,5.0,3.5,Yes,98.2,4.8,Good,4,None,Good,6,Yes,48.4
S6371,23,Female,5.8,1.4,1.4,Yes,73.0,9.3,Good,6,High School,Good,1,No,20.6
S6372,24,Male,6.3,2.4,3.9,Yes,92.5,9.2,Fair,9,Master,Good,10,Yes,95.7
S6373,21,Female,2.5,4.7,3.3,No,74.5,9.6,Good,2,High School,Poor,1,Yes,36.7
S6374,22,Female,6.7,2.4,4.3,No,76.4,5.5,Fair,0,Master,Average,7,Yes,36.9
S6375,23,Female,6.9,4.8,3.1,No,90.3,3.9,Good,5,Bachelor,Good,9,No,44.5
S6376,23,Female,5.3,6.3,3.7,No,99.4,8.2,Poor,4,High School,Poor,2,Yes,70.2
S6377,24,Female,3.9,1.4,1.4,No,91.5,6.1,Good,2,High School,Average,7,No,34.9
S6378,19,Female,2.2,5.8,1.5,Yes,77.8,9.8,Good,4,Master,Poor,1,No,61.0
S6379,18,Other,8.2,4.9,0.7,No,74.7,7.0,Poor,4,Master,Average,10,No,21.8
S6380,18,Male,7.2,2.5,1.8,No,75.8,7.2,Poor,6,None,Average,9,No,47.7
S6381,18,Other,5.6,4.0,5.2,No,97.3,9.5,Fair,0,Master,Poor,8,Yes,45.3
S6382,24,Other,6.1,5.5,0.4,Yes,95.0,9.0,Poor,5,Bachelor,Good,10,No,82.8
S6383,18,Other,0.0,5.6,0.2,Yes,61.6,8.3,Good,0,None,Good,5,Yes,46.5
S6384,17,Female,3.7,3.7,1.4,Yes,84.3,8.1,Good,6,Bachelor,Average,7,Yes,20.4
S6385,23,Other,8.2,0.8,5.3,No,93.1,6.7,Fair,0,Master,Good,5,Yes,58.0
S6386,21,Other,3.1,2.6,5.2,Yes,94.8,9.8,Poor,1,High School,Good,3,No,75.3
S6387,19,Male,4.9,4.6,0.7,No,62.5,5.9,Good,9,Master,Poor,4,No,50.5
S6388,18,Male,4.7,5.3,4.0,Yes,87.9,8.3,Fair,0,High School,Average,4,Yes,97.1
S6389,23,Female,7.8,1.0,4.6,Yes,73.0,6.6,Poor,3,Master,Poor,10,Yes,62.9
S6390,19,Male,2.2,3.6,3.0,No,72.4,6.0,Poor,2,Bachelor,Poor,10,Yes,87.1
S6391,22,Female,0.2,2.1,0.1,No,74.5,9.2,Fair,3,High School,Good,7,No,94.4
S6392,21,Female,4.4,4.0,5.4,Yes,87.0,9.1,Poor,1,Master,Average,5,No,82.4
S6393,18,Female,4.2,1.9,2.7,Yes,96.0,3.6,Poor,3,High School,Good,3,No,54.6
S6394,19,Other,6.4,0.7,2.7,No,59.5,6.9,Fair,5,Master,Average,2,Yes,97.6
S6395,17,Female,3.5,3.1,5.4,Yes,81.8,5.5,Poor,0,None,Poor,7,No,88.9
S6396,21,Male,1.0,4.2,0.9,No,88.2,9.4,Poor,8,High School,Average,5,Yes,59.6
S6397,20,Other,1.6,3.3,0.5,Yes,62.1,8.5,Fair,9,None,Poor,1,Yes,28.2
S6398,18,Male,6.0,5.5,2.7,No,69.5,3.7,Good,1,High School,Good,2,No,23.9
S6399,23,Female,1.3,4.0,0.5,Yes,71.9,6.5,Fair,0,Master,Poor,10,No,97.2
S6400,24,Male,4.1,4.9,0.9,Yes,69.0,9.0,Poor,5,High School,Average,7,Yes,91.6
S6401,20,Female,0.1,2.1,2.3,No,96.1,5.9,Fair,0,Bachelor,Good,7,No,73.9
S6402,20,Male,6.1,4.3,3.1,No,71.9,4.5,Fair,6,High School,Poor,1,Yes,71.1
S6403,17,Male,3.5,3.6,2.6,Yes,76.6,5.6,Fair,9,None,Good,8,No,99.7
S6404,17,Male,5.6,3.5,1.7,No,72.5,9.4,Poor,6,Bachelor,Poor,4,No,93.4
S6405,23,Female,7.4,4.9,5.1,No,93.8,9.0,Good,4,None,Poor,8,Yes,58.7
S6406,18,Female,6.3,5.6,4.5,Yes,76.8,3.8,Good,9,Bachelor,Average,4,Yes,95.6
S6407,17,Other,6.8,1.4,1.4,No,94.8,4.4,Fair,0,None,Poor,6,Yes,81.3
S6408,18,Male,4.3,6.3,1.6,Yes,79.7,6.5,Good,1,High School,Average,8,Yes,75.1
S6409,19,Female,2.9,2.8,5.2,No,73.7,3.6,Poor,8,None,Poor,7,Yes,82.9
S6410,21,Other,4.6,2.4,3.5,Yes,84.4,8.9,Poor,3,None,Good,8,Yes,39.6
